Handle,Title,Recommendable (product.metafields.calculator.recommendable),System Type (product.metafields.calculator.system_type),Zone Count (product.metafields.calculator.zone_count),Unit Type (product.metafields.calculator.unit_type),Series (product.metafields.calculator.series),Nominal BTU (product.metafields.calculator.nominal_btu),Outdoor Capacity BTU (product.metafields.calculator.outdoor_capacity_btu),Head Configuration (product.metafields.calculator.head_configuration),Head Vector Key (product.metafields.calculator.head_vector_key),Connected Head Total BTU (product.metafields.calculator.connected_head_total_btu),Connected Capacity Ratio (product.metafields.calculator.connected_capacity_ratio),Climate Min F (product.metafields.calculator.climate_min_f),Climate Max F (product.metafields.calculator.climate_max_f),Climate Tier (product.metafields.calculator.climate_tier),SEER2 (product.metafields.calculator.seer2),Refrigerant (product.metafields.calculator.refrigerant),Merchandising Priority (product.metafields.calculator.merchandising_priority),Data Quality Score (product.metafields.calculator.data_quality_score),Voltage Policy (product.metafields.calculator.voltage_policy),Heating Sizing Supported (product.metafields.calculator.heating_sizing_supported)
umbra-series-18000btu-seer2-19-mini-split-heat-pump-ac,DELLA Umbra Series 18000 BTU 19 SEER2 Mini Split Heat Pump AC - Up to 1000 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Umbra,18000,18000,,18000,,,5,118,mild,19.0,R32,50,100,check_product_page,FALSE
vario-series-12000-btu-seer2-21-mini-split-heat-pump-ac-up-to-550-sq-ft,DELLA Vario Series 12000 BTU 20.5 SEER2 Mini Split Heat Pump AC - Up to 550 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,12000,12000,,12000,,,-4,122,cool,20.5,R454B,50,100,check_product_page,FALSE
vario-series-12000-btu-seer2-23-mini-split-heat-pump-ac-up-to-550-sq-ft,DELLA Vario Series 12000 BTU 23 SEER2 Mini Split Heat Pump AC - Up to 550 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,12000,12000,,12000,,,-4,122,cool,23.0,R454B,50,100,check_product_page,FALSE
vario-series-18000-btu-seer2-21-mini-split-heat-pump-ac-up-to-1000-sq-ft,DELLA Vario Series 18000 BTU 21 SEER2 Mini Split Heat Pump AC - Up to 1000 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,18000,18000,,18000,,,-4,122,cool,21.0,R454B,50,100,check_product_page,FALSE
vario-series-20000-btu-dual-zone-mini-split-ac-12k-12k-up-to-1100-sq-ft,DELLA Vario Series 20000 BTU Dual Zone Mini Split AC (12K + 12K) - Up to 1100 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,20000,20000,12K+12K,12000-12000,24000,1.2,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-20000-btu-dual-zone-mini-split-ac-9k-12k-up-to-950-sq-ft,DELLA Vario Series 20000 BTU Dual Zone Mini Split AC (9K + 12K) - Up to 950 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,20000,20000,9K+12K,9000-12000,21000,1.05,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-20000-btu-dual-zone-mini-split-ac-9k-18k-up-to-1400-sq-ft,DELLA Vario Series 20000 BTU Dual Zone Mini Split AC (9K + 18K) - Up to 1400 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,20000,20000,9K+18K,9000-18000,27000,1.35,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-20000-btu-dual-zone-mini-split-ac-9k-9k-up-to-800-sq-ft,DELLA Vario Series 20000 BTU Dual Zone Mini Split AC (9K + 9K) - Up to 800 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,20000,20000,9K+9K,9000-9000,18000,0.9,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-24000-btu-seer2-21-mini-split-heat-pump-ac-up-to-1500-sq-ft,DELLA Vario Series 24000 BTU 21 SEER2 Mini Split Heat Pump AC - Up to 1500 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Vario,24000,24000,,24000,,,-4,122,cool,21.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-dual-zone-mini-split-ac-12k-12k-up-to-1100-sq-ft,DELLA Vario Series 28000 BTU Dual Zone Mini Split AC (12k+12k) - Up to 1100 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,28000,28000,12k+12k,12000-12000,24000,0.8571,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-dual-zone-mini-split-ac-12k-18k-up-to-1550-sq-ft,DELLA Vario Series 28000 BTU Dual Zone Mini Split AC (12k+18k) - Up to 1550 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,28000,28000,12k+18k,12000-18000,30000,1.0714,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-dual-zone-mini-split-ac-18k-18k-up-to-2000-sq-ft,DELLA Vario Series 28000 BTU Dual Zone Mini Split AC (18k+18k) - Up to 2000 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,28000,28000,18k+18k,18000-18000,36000,1.2857,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-dual-zone-mini-split-ac-9k-12k-up-to-950-sq-ft,DELLA Vario Series 28000 BTU Dual Zone Mini Split AC (9k+12k) - Up to 950 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,28000,28000,9k+12k,9000-12000,21000,0.75,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-dual-zone-mini-split-ac-9k-18k-up-to-1400-sq-ft,DELLA Vario Series 28000 BTU Dual Zone Mini Split AC (9k+18k) - Up to 1400 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,28000,28000,9k+18k,9000-18000,27000,0.9643,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-tri-zone-mini-split-ac-12k-12k-12k-up-to-1650-sq-ft,DELLA Vario Series 28000 BTU Tri-Zone Mini Split AC (12K+12K+12k) - Up to 1650 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,28000,28000,12K+12K+12k,12000-12000-12000,36000,1.2857,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-tri-zone-mini-split-ac-9k-12k-12k-up-to-1500-sq-ft,DELLA Vario Series 28000 BTU Tri-Zone Mini Split AC (9K+12K+12k) - Up to 1500 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,28000,28000,9K+12K+12k,9000-12000-12000,33000,1.1786,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-tri-zone-mini-split-ac-9k-9k-12k-up-to-1350-sq-ft,DELLA Vario Series 28000 BTU Tri-Zone Mini Split AC (9K+9K+12k) - Up to 1350 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,28000,28000,9K+9K+12k,9000-9000-12000,30000,1.0714,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-tri-zone-mini-split-ac-9k-9k-18k-up-to-1800-sq-ft,DELLA Vario Series 28000 BTU Tri-Zone Mini Split AC (9K+9K+18k) - Up to 1800 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,28000,28000,9K+9K+18k,9000-9000-18000,36000,1.2857,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-28000-btu-tri-zone-mini-split-ac-9k-9k-9k-up-to-1200-sq-ft,DELLA Vario Series 28000 BTU Tri-Zone Mini Split AC (9K+9K+9k) - Up to 1200 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,28000,28000,9K+9K+9k,9000-9000-9000,27000,0.9643,-4,122,cool,20.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-dual-zone-mini-split-ac-12k-18k-up-to-1550-sq-ft,DELLA Vario Series 35000 BTU Dual Zone Mini Split AC (12K+18K) - Up to 1550 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,35000,35000,12K+18K,12000-18000,30000,0.8571,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-dual-zone-mini-split-ac-12k-24k-up-to-2050-sq-ft,DELLA Vario Series 35000 BTU Dual Zone Mini Split AC (12K+24K) - Up to 2050 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,35000,35000,12K+24K,12000-24000,36000,1.0286,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-dual-zone-mini-split-ac-18k-18k-up-to-2000-sq-ft,DELLA Vario Series 35000 BTU Dual Zone Mini Split AC (18K+18K) - Up to 2000 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,35000,35000,18K+18K,18000-18000,36000,1.0286,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-dual-zone-mini-split-ac-18k-24k-up-to-2500-sq-ft,DELLA Vario Series 35000 BTU Dual Zone Mini Split AC (18K+24K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,35000,35000,18K+24K,18000-24000,42000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-dual-zone-mini-split-ac-9k-24k-up-to-1900-sq-ft,DELLA Vario Series 35000 BTU Dual Zone Mini Split AC (9K+24K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,35000,35000,9K+24K,9000-24000,33000,0.9429,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-quad-zone-mini-split-ac-9k-12k-12k-12k-up-to-2050-sq-ft,DELLA Vario Series 35000 BTU Quad Zone Mini Split AC (9K+12K+12K+12K) - Up to 2050 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,35000,35000,9K+12K+12K+12K,9000-12000-12000-12000,45000,1.2857,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-quad-zone-mini-split-ac-9k-9k-12k-12k-up-to-1900-sq-ft,DELLA Vario Series 35000 BTU Quad Zone Mini Split AC (9K+9K+12K+12K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,35000,35000,9K+9K+12K+12K,9000-9000-12000-12000,42000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-quad-zone-mini-split-ac-9k-9k-9k-12k-up-to-1750-sq-ft,DELLA Vario Series 35000 BTU Quad Zone Mini Split AC (9K+9K+9K+12K) - Up to 1750 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,35000,35000,9K+9K+9K+12K,9000-9000-9000-12000,39000,1.1143,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-quad-zone-mini-split-ac-9k-9k-9k-18k-up-to-2200-sq-ft,DELLA Vario Series 35000 BTU Quad Zone Mini Split AC (9K+9K+9K+18K) - Up to 2200 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,35000,35000,9K+9K+9K+18K,9000-9000-9000-18000,45000,1.2857,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-quad-zone-mini-split-ac-9k-9k-9k-9k-up-to-1600-sq-ft,DELLA Vario Series 35000 BTU Quad Zone Mini Split AC (9K+9K+9K+9K) - Up to 1600 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,35000,35000,9K+9K+9K+9K,9000-9000-9000-9000,36000,1.0286,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-12k-12k-12k-up-to-1650-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (12K+12K+12K) - Up to 1650 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,12K+12K+12K,12000-12000-12000,36000,1.0286,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-12k-12k-18k-up-to-2100-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (12K+12K+18K) - Up to 2100 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,12K+12K+18K,12000-12000-18000,42000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-12k-12k-up-to-1500-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+12K+12K) - Up to 1500 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+12K+12K,9000-12000-12000,33000,0.9429,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-12k-18k-up-to-1950-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+12K+18K) - Up to 1950 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+12K+18K,9000-12000-18000,39000,1.1143,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-12k-24k-up-to-2450-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+12K+24K) - Up to 2450 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+12K+24K,9000-12000-24000,45000,1.2857,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-18k-18k-up-to-2400-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+18K+18K) - Up to 2400 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+18K+18K,9000-18000-18000,45000,1.2857,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-9k-12k-up-to-1350-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+9K+12K) - Up to 1350 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+9K+12K,9000-9000-12000,30000,0.8571,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-9k-18k-up-to-1800-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+9K+18K) - Up to 1800 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+9K+18K,9000-9000-18000,36000,1.0286,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-35000-btu-tri-zone-mini-split-ac-9k-9k-24k-up-to-2300-sq-ft,DELLA Vario Series 35000 BTU Tri-Zone Mini Split AC (9K+9K+24K) - Up to 2300 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,35000,35000,9K+9K+24K,9000-9000-24000,42000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-dual-zone-mini-split-ac-18k-24k-up-to-2500-sq-ft,DELLA Vario Series 45000 BTU Dual Zone Mini Split AC (18K+24K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,45000,45000,18K+24K,18000-24000,42000,0.9333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-dual-zone-mini-split-ac-24k-24k-up-to-3000-sq-ft,DELLA Vario Series 45000 BTU Dual Zone Mini Split AC (24K+24K) - Up to 3000 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Vario,45000,45000,24K+24K,24000-24000,48000,1.0667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-12k-12k-12k-12k-12k-up-to-2750-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (12K+12K+12k+12K+12k) - Up to 2750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,12K+12K+12k+12K+12k,12000-12000-12000-12000-12000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-12k-12k-12k-12k-up-to-2600-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+12K+12k+12K+12k) - Up to 2600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+12K+12k+12K+12k,9000-12000-12000-12000-12000,57000,1.2667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-12k-12k-12k-up-to-2450-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+12k+12K+12k) - Up to 2450 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+12k+12K+12k,9000-9000-12000-12000-12000,54000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-12k-12k-18k-up-to-2900-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+12k+12K+18k) - Up to 2900 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+12k+12K+18k,9000-9000-12000-12000-18000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-9k-12k-12k-up-to-2300-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+9k+12K+12k) - Up to 2300 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+9k+12K+12k,9000-9000-9000-12000-12000,51000,1.1333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-9k-12k-18k-up-to-2750-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+9k+12K+18k) - Up to 2750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+9k+12K+18k,9000-9000-9000-12000-18000,57000,1.2667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-12k-up-to-2150-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+9k+9K+12k) - Up to 2150 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+9k+9K+12k,9000-9000-9000-9000-12000,48000,1.0667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-18k-up-to-2600-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+9k+9K+18k) - Up to 2600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+9k+9K+18k,9000-9000-9000-9000-18000,54000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-24k-up-to-3100-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+9k+9K+24k) - Up to 3100 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+9k+9K+24k,9000-9000-9000-9000-24000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-9k-up-to-2000-sq-ft,DELLA Vario Series 45000 BTU Five Zone Mini Split AC (9K+9K+9k+9K+9k) - Up to 2000 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Vario,45000,45000,9K+9K+9k+9K+9k,9000-9000-9000-9000-9000,45000,1.0,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-12k-12k-12k-12k-up-to-2200-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (12K+12K+12k+12K) - Up to 2200 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,12K+12K+12k+12K,12000-12000-12000-12000,48000,1.0667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-12k-12k-12k-18k-up-to-2650-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (12K+12K+12k+18K) - Up to 2650 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,12K+12K+12k+18K,12000-12000-12000-18000,54000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-12k-12k-12k-24k-up-to-3150-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (12K+12K+12k+24K) - Up to 3150 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,12K+12K+12k+24K,12000-12000-12000-24000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-12k-12k-18k-18k-up-to-3100-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (12K+12K+18k+18K) - Up to 3100 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,12K+12K+18k+18K,12000-12000-18000-18000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-12k-12k-12k-up-to-2050-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+12K+12k+12K) - Up to 2050 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+12K+12k+12K,9000-12000-12000-12000,45000,1.0,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-12k-12k-18k-up-to-2500-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+12K+12k+18K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+12K+12k+18K,9000-12000-12000-18000,51000,1.1333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-12k-12k-24k-up-to-3000-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+12K+12k+24K) - Up to 3000 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+12K+12k+24K,9000-12000-12000-24000,57000,1.2667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-12k-18k-18k-up-to-2950-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+12K+18k+18K) - Up to 2950 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+12K+18k+18K,9000-12000-18000-18000,57000,1.2667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-12k-12k-up-to-1900-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+12k+12K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+12k+12K,9000-9000-12000-12000,42000,0.9333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-12k-18k-up-to-2350-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+12k+18K) - Up to 2350 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+12k+18K,9000-9000-12000-18000,48000,1.0667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-12k-24k-up-to-2850-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+12k+24K) - Up to 2850 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+12k+24K,9000-9000-12000-24000,54000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-18k-18k-up-to-2800-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+18k+18K) - Up to 2800 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+18k+18K,9000-9000-18000-18000,54000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-18k-24k-up-to-3300-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+18k+24K) - Up to 3300 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+18k+24K,9000-9000-18000-24000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-9k-18k-up-to-2200-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+9k+18K) - Up to 2200 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+9k+18K,9000-9000-9000-18000,45000,1.0,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-quad-zone-mini-split-ac-9k-9k-9k-24k-up-to-2700-sq-ft,DELLA Vario Series 45000 BTU Quad Zone Mini Split AC (9K+9K+9k+24K) - Up to 2700 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Vario,45000,45000,9K+9K+9k+24K,9000-9000-9000-24000,51000,1.1333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-tri-zone-mini-split-ac-12k-12k-18k-up-to-2100-sq-ft,DELLA Vario Series 45000 BTU Tri-Zone Mini Split AC (12K+12K+18k) - Up to 2100 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,45000,45000,12K+12K+18k,12000-12000-18000,42000,0.9333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-tri-zone-mini-split-ac-12k-12k-24k-up-to-2600-sq-ft,DELLA Vario Series 45000 BTU Tri-Zone Mini Split AC (12K+12K+24k) - Up to 2600 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,45000,45000,12K+12K+24k,12000-12000-24000,48000,1.0667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-tri-zone-mini-split-ac-12k-18k-18k-up-to-2550-sq-ft,DELLA Vario Series 45000 BTU Tri-Zone Mini Split AC (12K+18K+18k) - Up to 2550 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,45000,45000,12K+18K+18k,12000-18000-18000,48000,1.0667,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-tri-zone-mini-split-ac-12k-18k-24k-up-to-3050-sq-ft,DELLA Vario Series 45000 BTU Tri-Zone Mini Split AC (12K+18K+24k) - Up to 3050 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,45000,45000,12K+18K+24k,12000-18000-24000,54000,1.2,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
vario-series-45000-btu-tri-zone-mini-split-ac-12k-24k-24k-up-to-3550-sq-ft,DELLA Vario Series 45000 BTU Tri-Zone Mini Split AC (12K+24K+24k) - Up to 3550 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Vario,45000,45000,12K+24K+24k,12000-24000-24000,60000,1.3333,-4,122,cool,19.0,R454B,50,100,check_product_page,FALSE
